,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority,PopDensity
524,10,381025,0.57139188,0.41214211,0.64314603,0.35685397,0.27142579,0.03693258,0.00157281,0.02808593,0.02152975,298192,0.15924976999999996,White,7097531.7641492495
525,11,380161,0.78549849,0.20251437,0.3793138,0.6206862,0.46213213,0.11707806,0.00167789,0.03747514,0.01837325,299185,0.5829841200000001,Black,15764577.931038914
526,12,380423,0.35360182,0.63048149,0.87209031,0.12790969,0.05768557,0.01811238,0.00087231,0.02461004,0.02190726,291182,-0.27687966999999997,White,789383.2058363017
527,13,380340,0.54828539,0.43759971,0.73530457,0.26469543,0.17993537,0.02092349,0.00090004,0.03940258,0.02084046,301097,0.11068568000000001,White,4343900.658852911
528,14,381394,0.39976996,0.58633326,0.88425635,0.11574365,0.04424656,0.03367118,0.00082367,0.01378405,0.01713496,302306,-0.1865633,White,1119290.6670088065
529,15,380968,0.62013858,0.36304552,0.73584347,0.26415653,0.12995361,0.06699742,0.00156057,0.04778285,0.0203785,307579,0.25709306,White,7486203.97185706
530,16,380688,0.58641992,0.39853584,0.67944316,0.32055684,0.21706961,0.03847283,0.00185317,0.04705951,0.01648738,293012,0.18788408,White,7594673.860661757
531,17,381178,0.26169476,0.72554732,0.91432892,0.08567108,0.04154219,0.01148523,0.0007073,0.00619057,0.02188594,296903,-0.46385255999999997,White,305725.06539982295
532,18,380419,0.61754147,0.36666263,0.76907553,0.23092447,0.069701,0.04580031,0.00124345,0.09755625,0.01499611,294343,0.25087884000000005,White,9792745.032855144
533,19,381171,0.53083646,0.45411366,0.75931697,0.24068303,0.10798767,0.03140576,0.00104931,0.08305264,0.01537235,285903,0.07672279999999998,White,3578895.120539832
534,20,380968,0.21430911,0.77150871,0.90873951,0.09126049,0.04231562,0.01966744,0.00189309,0.00763774,0.01654557,290531,-0.5571996,White,355509.4106964948
535,21,380723,0.39784122,0.58710429,0.85615089,0.14384911,0.08274745,0.02216992,0.00080788,0.01163412,0.02124854,299550,-0.18926306999999998,White,2268621.3625664394
536,22,380031,0.3306703,0.65526848,0.92998194,0.07001806,0.01643584,0.01802763,0.00087359,0.01232688,0.01644275,289611,-0.32459818000000007,White,763159.1863047264
537,23,380440,0.34543807,0.63937509,0.84052793,0.15947207,0.05103344,0.03108893,0.00126665,0.05329382,0.01937766,285793,-0.29393702000000005,White,2713786.2994339718
538,24,380349,0.5111152,0.47196682,0.79473656,0.20526344,0.10628754,0.05120814,0.0007649,0.02737603,0.01834421,299386,0.03914837999999998,White,1587184.7887690407
539,25,381007,0.38918344,0.59306258,0.82571512,0.17428488,0.08698667,0.0282999,0.0014907,0.03359943,0.0219552,298517,-0.20387914000000001,White,1596144.6934885827
540,26,380099,0.78270347,0.20851203,0.45656354,0.54343646,0.46737208,0.02440615,0.00086615,0.04443805,0.0114941,299023,0.57419144,Black,10643178.34727
541,27,380080,0.30972263,0.67604132,0.91820626,0.08179374,0.03659307,0.01125966,0.00074403,0.00932849,0.02019133,302407,-0.36631868999999995,White,296345.0382029211
542,28,380982,0.47904836,0.50773131,0.86645602,0.13354398,0.05786199,0.01795695,0.00079236,0.03535956,0.01542334,306678,-0.02868295000000004,White,1770779.5292167044
543,29,380166,0.4864285,0.50102531,0.79599185,0.20400815,0.13774825,0.03690113,0.00085992,0.0094296,0.01769731,304679,-0.01459680999999996,White,1674183.3966263735
544,30,380934,0.27662854,0.70743806,0.89745213,0.10254787,0.03688698,0.01679419,0.0011463,0.02297395,0.02007227,292244,-0.43080952,White,607822.1163938853
545,31,381008,0.55138597,0.43537385,0.80404907,0.19595093,0.07807217,0.07916813,0.00107271,0.02245057,0.01777779,301106,0.11601212,White,4940254.20601981
546,1,396368,0.53193699,0.43995473,0.52452544,0.47547456,0.17201753,0.16559781,0.00295281,0.03886106,0.11518916,303440,0.09198226000000004,White,7281925.931178858
547,2,395691,0.22186782,0.75749251,0.67115315,0.32884685,0.02387452,0.0424918,0.00173585,0.01663961,0.24774903,301870,-0.5356246899999999,White,261914.53856015278
548,3,395512,0.27046303,0.70673172,0.71465154,0.28534846,0.04794326,0.05542322,0.0014609,0.03294623,0.15179897,296392,-0.43626868999999996,White,688583.0556349154
549,4,395900,0.23124135,0.75122077,0.64180526,0.35819474,0.05775312,0.04337804,0.00201606,0.00797885,0.25521499,304555,-0.51997942,White,101289.86487882744
550,5,396399,0.19876721,0.78087573,0.70762166,0.29237834,0.05014864,0.11767594,0.0032415,0.01438932,0.11573834,301404,-0.58210852,White,49572.59487062686
551,6,396511,0.22537544,0.75471209,0.69608288,0.30391712,0.07034215,0.07672456,0.00325241,0.01563674,0.14554472,302237,-0.52933665,White,185458.70863123515
552,7,395641,0.37139766,0.60247586,0.7047001,0.2952999,0.0562587,0.07893164,0.00237107,0.04390419,0.11797546,304504,-0.23107819999999996,White,1024565.9628291344
553,8,395741,0.26659419,0.70783348,0.74519576,0.25480424,0.04863345,0.07987695,0.00721055,0.03018559,0.09241062,297758,-0.44123929,White,314275.6427028578
554,9,395579,0.38596196,0.58805866,0.6958966,0.3041034,0.10554429,0.07229504,0.00216958,0.05420644,0.07603409,303285,-0.20209669999999996,White,3236561.2088102847
555,10,396011,0.62206377,0.34936528,0.41869177,0.58130823,0.22932536,0.25234291,0.00351224,0.03544418,0.08588905,295253,0.27269849,Minority,7204467.519245182
556,1,384884,0.55532554,0.40469914,0.6839775,0.3160225,0.02299677,0.13957906,0.0085707,0.11321487,0.03551341,299042,0.1506264,White,374355.2007852471
557,2,385761,0.27685381,0.69261507,0.78470536,0.21529464,0.01108825,0.1227018,0.00484284,0.01628504,0.05579851,302302,-0.41576126,White,24811.46511490651
558,3,385501,0.87387667,0.08258371,0.73951951,0.26048049,0.06212014,0.08174168,0.007704,0.0798195,0.03035527,327752,0.79129296,White,13097416.795160336
559,4,385646,0.62270779,0.33781493,0.79617691,0.20382309,0.01843155,0.08425491,0.00631222,0.04936831,0.04323805,318747,0.28489285999999997,White,414177.6935357094
560,5,384430,0.33988135,0.62625699,0.77836795,0.22163205,0.00964332,0.13684528,0.00551287,0.01849478,0.05219609,298030,-0.28637564,White,64955.24167986872
561,6,385854,0.49659783,0.46550154,0.70685594,0.29314406,0.01863367,0.1846718,0.01235504,0.03572716,0.04649149,296721,0.031096290000000026,White,846767.7150651215
562,7,385416,0.65877063,0.30050593,0.6904769,0.3095231,0.02995759,0.13550712,0.01099163,0.11003903,0.02858488,301593,0.35826470000000005,White,9753371.343364205
563,8,384319,0.4215462,0.54629841,0.81697863,0.18302137,0.01178554,0.08967552,0.0059008,0.02275795,0.04778173,311144,-0.12475221000000003,White,186553.66797872566
564,9,385696,0.70659862,0.25186335,0.62821576,0.37178424,0.07456148,0.13606805,0.01249086,0.12080946,0.03877118,304943,0.45473526999999997,White,14180326.464221936
565,10,384901,0.54054149,0.42340461,0.83052946,0.16947054,0.01348961,0.07652736,0.00559696,0.03162558,0.03693153,309275,0.11713687999999994,White,212759.25790907763
566,11,384848,0.56900043,0.39302948,0.78302773,0.21697227,0.01985035,0.09100872,0.00649279,0.06677781,0.03131154,301103,0.17597095000000001,White,977063.1163104636
567,1,382541,0.54041557,0.44968938,0.7978043,0.2021957,0.05952138,0.05715263,0.00080603,0.06995703,0.01162003,303958,0.09072618999999993,White,5163413.980572117
568,2,382156,0.58397547,0.40851303,0.52869389,0.47130611,0.18542519,0.14482242,0.00167511,0.1296447,0.01129852,294906,0.17546244000000005,White,33797416.49720646
569,3,382573,0.81305101,0.17957894,0.40608826,0.59391174,0.23618079,0.28596768,0.0028062,0.08484453,0.01700928,302188,0.63347207,Minority,54936207.137907915
570,4,382689,0.93225101,0.06192965,0.24233343,0.75766657,0.64062975,0.0618498,0.00172954,0.05741118,0.01389131,309330,0.8703213599999999,Black,52945045.6000693
571,5,382815,0.88264923,0.11182714,0.32854495,0.67145505,0.50781375,0.05362245,0.00150203,0.10944681,0.01344476,312910,0.7708220899999999,Black,45937470.44825667
572,6,382791,0.7175616,0.27358884,0.73595245,0.26404755,0.12614619,0.0429336,0.00087063,0.08450376,0.0092484,304377,0.44397276,White,9629846.554700915
573,7,382724,0.68730663,0.30436309,0.4948462,0.5051538,0.38494403,0.04764405,0.00120022,0.0663532,0.01284442,293279,0.38294354,Minority,17911337.85281034
574,8,382329,0.59023638,0.3998889,0.8307885,0.1692115,0.04576102,0.03408629,0.00073131,0.07648591,0.00785421,304932,0.19034748,White,5790773.387746671
575,9,382439,0.5696082,0.41868277,0.77674174,0.22325826,0.06977271,0.07831799,0.00093689,0.0585506,0.01283164,291389,0.15092543000000003,White,2191111.464746958
576,10,381944,0.55682269,0.43167506,0.75046483,0.24953517,0.09973529,0.06563342,0.00112493,0.07154517,0.01311867,299573,0.12514762999999995,White,4859941.458459152
577,11,382545,0.51360258,0.47524832,0.84311453,0.15688547,0.03501189,0.04190817,0.0009922,0.06524943,0.00974845,305382,0.03835426000000003,White,3474642.2140138946
578,12,381830,0.47568208,0.51031803,0.69734031,0.30265969,0.07177699,0.21423387,0.00186,0.02033507,0.0179721,296237,-0.03463594999999997,White,2711330.274495519
579,13,382232,0.53314294,0.45507774,0.65627138,0.34372862,0.08701192,0.22264362,0.00138827,0.0404578,0.01456011,298212,0.07806519999999995,White,3970209.07230492
580,14,382417,0.53562891,0.45253438,0.68940749,0.31059251,0.11948477,0.14624507,0.00134781,0.03895909,0.01566783,306424,0.08309453,White,1795350.8960077278
581,15,382512,0.50532759,0.48497296,0.81970093,0.18029907,0.05856185,0.08232824,0.00111941,0.02840578,0.01342319,309092,0.02035463000000004,White,1158303.7882565297
582,16,382271,0.37787015,0.61111196,0.8550279,0.1449721,0.03158768,0.09056567,0.0010347,0.01274505,0.01221468,307335,-0.23324181,White,949394.7383641823
583,17,383007,0.30573278,0.68023313,0.87811973,0.12188027,0.02949412,0.0690656,0.00105089,0.01195182,0.01141485,303552,-0.37450035,White,742536.7263237751
584,18,382809,0.54506724,0.44067395,0.68119555,0.31880445,0.15676828,0.08178293,0.00145355,0.07221731,0.01424414,302019,0.10439328999999997,White,5336005.44951783
585,19,382358,0.33811651,0.64689953,0.89566099,0.10433901,0.02475159,0.04964071,0.00085267,0.01848032,0.01055527,290850,-0.30878302,White,1590832.6479899555
586,20,382525,0.50754197,0.47727416,0.70814282,0.29185718,0.1054349,0.14875241,0.00113554,0.03626381,0.01478874,299417,0.030267810000000006,White,4991684.326296915
587,21,382002,0.31092197,0.67444249,0.89907277,0.10092723,0.02774396,0.03999867,0.00101514,0.01301441,0.01648117,301435,-0.36352052,White,1016427.2168257317
588,22,381721,0.28224945,0.70369021,0.91977644,0.08022356,0.02798062,0.01785439,0.00083211,0.0091729,0.01748093,305247,-0.42144075999999997,White,173274.83877983043
589,23,382748,0.41004804,0.57504417,0.86597922,0.13402078,0.03801974,0.03421302,0.00157083,0.04589922,0.01210424,315757,-0.16499612999999996,White,539168.8625577808
590,24,382060,0.29801555,0.68793474,0.89470777,0.10529223,0.03217179,0.03677445,0.00088706,0.01924416,0.01479213,298740,-0.38991918999999997,White,528630.7118477306
591,25,382416,0.23233198,0.7577758,0.93563066,0.06436934,0.02595517,0.01173298,0.00069361,0.00640776,0.01287063,308532,-0.52544382,White,298763.27958671504
592,26,381720,0.24686649,0.73964464,0.93606839,0.06393161,0.01977033,0.01486496,0.00061155,0.00577902,0.01453168,309049,-0.49277814999999997,White,195235.8360432062
593,27,381653,0.34630028,0.64132732,0.91416158,0.08583842,0.03600213,0.01419977,0.00076385,0.01263943,0.01351426,306343,-0.29502704,White,826610.7271484028
594,28,381762,0.44248261,0.54354989,0.86806325,0.13193675,0.06074607,0.02789749,0.00066808,0.02005245,0.01532625,302357,-0.10106727999999998,White,588438.1389799059
595,29,383278,0.33978695,0.64884522,0.91950162,0.08049838,0.03521283,0.01351477,0.00057742,0.01211935,0.01176648,311733,-0.30905827,White,773570.2100970641
596,30,382897,0.34086473,0.64886155,0.91583564,0.08416436,0.04104154,0.01225468,0.00092572,0.00674822,0.01450515,313268,-0.30799682,White,609911.7525088966
597,31,383294,0.42508789,0.56294752,0.87730462,0.12269538,0.05826022,0.02008233,0.00089746,0.02268042,0.01380335,307534,-0.13785963,White,1930096.026419815
598,32,382246,0.54911582,0.43961798,0.81615994,0.18384006,0.1116195,0.01994645,0.00085791,0.03693245,0.01220574,307724,0.10949784000000001,White,5903450.313224139
599,33,382414,0.55215206,0.4356744,0.81927499,0.18072501,0.10793367,0.01854417,0.00076276,0.0380695,0.01133708,306781,0.11647765999999993,White,4564441.637289819
600,34,382982,0.73338562,0.25530576,0.68188615,0.31811385,0.19697794,0.03147804,0.00101333,0.07616641,0.01203636,323686,0.47807985999999997,White,18097250.252666865
601,1,366185,0.73580073,0.24544253,0.46078363,0.53921637,0.16651157,0.31574488,0.00290286,0.05450846,0.02687227,287992,0.4903582,Minority,26783558.102813184
602,2,365284,0.60261647,0.37598938,0.8751735,0.1248265,0.03043743,0.04287348,0.00154666,0.03059275,0.0155492,302588,0.22662708999999998,White,3280345.5574116046
603,3,365910,0.49246136,0.48826096,0.82459413,0.17540587,0.04444908,0.07435003,0.00118176,0.04037183,0.01415085,297014,0.004200399999999993,White,2035657.8527896265
604,1,393810,0.42318561,0.55905808,0.7198991,0.2801009,0.18114755,0.04843235,0.00190847,0.02590444,0.02166043,299717,-0.13587247000000002,White,871141.5905324843
605,2,394146,0.32945679,0.6544136,0.73031137,0.26968863,0.16746227,0.05865983,0.00145585,0.02019042,0.02447213,302916,-0.32495681000000004,White,878995.0162400865
606,3,393862,0.32500523,0.66088398,0.7168979,0.2831021,0.20088225,0.04478491,0.00109161,0.01832372,0.01859262,312382,-0.33587875000000006,White,489545.52374378877
607,4,393029,0.49887357,0.48173911,0.57144601,0.42855399,0.26878461,0.11118551,0.00162276,0.03275866,0.02015588,303187,0.017134459999999962,White,4712464.7348098485
608,5,394122,0.39406506,0.59098846,0.70091078,0.29908922,0.19077152,0.05575347,0.00105975,0.0297163,0.02280127,300071,-0.19692340000000003,White,1124311.7994718647
609,6,394159,0.56051372,0.42903641,0.46018377,0.53981623,0.48460093,0.02867223,0.001308,0.01512157,0.0152449,308103,0.13147731000000001,Black,339414.4817182599
610,7,393768,0.33432656,0.6559107,0.79061323,0.20938677,0.11855874,0.05158831,0.00142177,0.016093,0.019531,326353,-0.32158413999999996,White,952271.1420950836
