,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
41,14,767533,0.27404626,0.71814252,0.63973648,0.36026352,0.20306019,0.12415771,0.00067241,0.01663694,0.01544429,565128,-0.44409626,White
42,15,767751,0.48398427,0.5066358,0.0982224,0.9017776,0.00935418,0.87686556,0.0004887,0.01268733,0.00227034,421523,-0.022651529999999975,Hispanic
43,16,766440,0.57308146,0.4119961,0.14105508,0.85894492,0.03976956,0.79601608,0.00125567,0.01492279,0.00675396,502520,0.16108536000000007,Hispanic
44,17,767351,0.47196715,0.5072591,0.65362695,0.34637305,0.0708223,0.1905762,0.00109802,0.07222532,0.00816892,573760,-0.03529194999999996,White
45,18,766954,0.75510616,0.23124372,0.1397154,0.8602846,0.51204972,0.29642817,0.00122405,0.04256738,0.00776018,466484,0.5238624399999999,Black
46,19,767255,0.49723666,0.47502663,0.57859308,0.42140692,0.13516234,0.14471466,0.00042525,0.12876132,0.00923477,538508,0.02221002999999999,White
47,20,767280,0.62590194,0.3591186,0.21712495,0.78287505,0.07181499,0.68659224,0.00138993,0.01479282,0.00601524,513695,0.26678334,Hispanic
48,21,767450,0.39908724,0.58728767,0.53291077,0.46708923,0.07196449,0.34858096,0.0009295,0.0336542,0.00798481,583107,-0.18820043000000003,White
49,22,766323,0.54153739,0.42529682,0.24637531,0.75362469,0.25496521,0.23980887,0.00084676,0.24951317,0.00605654,433416,0.11624056999999999,Black
50,23,766949,0.20823402,0.78262879,0.46064404,0.53935596,0.04979094,0.46739031,0.00077881,0.01114197,0.01067873,494347,-0.5743947699999999,Hispanic
51,24,766229,0.53628954,0.44249073,0.58700681,0.41299319,0.1559018,0.16217803,0.00116856,0.08361176,0.01009098,546825,0.09379880999999995,White
52,25,766405,0.30058992,0.68786707,0.71190266,0.28809734,0.09495528,0.15502049,0.00113953,0.02276512,0.01125075,587961,-0.38727715,White
53,26,767288,0.27258301,0.71622039,0.75609553,0.24390447,0.0675349,0.12642026,0.0008714,0.03263328,0.01502226,589858,-0.44363738,White
54,27,767195,0.26904468,0.72194766,0.50254507,0.49745493,0.07096938,0.39946421,0.0005854,0.0158844,0.01068182,560298,-0.45290298,White
55,28,767180,0.452246,0.53966976,0.11004826,0.88995174,0.01332398,0.86466114,0.0005515,0.00515131,0.00535574,420670,-0.08742376000000002,Hispanic
56,29,766434,0.52760358,0.46032202,0.21234893,0.78765107,0.17482291,0.56461717,0.00075505,0.03982212,0.00771481,419842,0.06728155999999996,Hispanic
57,30,766658,0.7219504,0.26223721,0.18849285,0.81150715,0.51287314,0.25195359,0.00033019,0.03616749,0.01065764,490634,0.45971319,Black
58,31,767161,0.35821595,0.6290923,0.56241556,0.43758444,0.19148833,0.20326109,0.00348889,0.02410963,0.01168832,556624,-0.27087635000000004,White
59,32,766642,0.54844626,0.42686463,0.38133627,0.61866373,0.23563531,0.28880656,0.00030481,0.08435366,0.00940874,446181,0.12158162999999994,Minority
60,33,766976,0.57770426,0.39262864,0.30610113,0.69389887,0.17512331,0.42074421,0.00053111,0.08850952,0.00843928,393517,0.18507562,Hispanic
61,34,767566,0.47200662,0.51860359,0.20022057,0.79977943,0.02595774,0.75511742,0.00070697,0.01323237,0.00456497,495074,-0.046596970000000015,Hispanic
62,35,767372,0.5466931,0.4391734,0.29870829,0.70129171,0.11396853,0.53621123,0.00136217,0.03873503,0.00676025,553530,0.10751970000000005,Hispanic
63,36,767373,0.33144733,0.65572382,0.60353212,0.39646788,0.11591777,0.22979819,0.00070635,0.04003501,0.0091299,550718,-0.32427649,White
64,37,766517,0.72416167,0.25035672,0.60223653,0.39776347,0.08625128,0.22026585,0.00076464,0.07907398,0.00804331,581974,0.47380495,White
65,38,766721,0.49399076,0.48603229,0.34735003,0.65264997,0.20151119,0.32115985,0.00034019,0.12061428,0.00786445,473269,0.007958469999999995,Minority
66,1,654120,0.49981716,0.48685729,0.79199657,0.20800343,0.09589977,0.06804305,0.00021631,0.0273106,0.01496814,466925,-0.00018284,White
67,2,653945,0.46005544,0.52545912,0.83971831,0.16028169,0.04073867,0.07635869,0.0005367,0.0299268,0.01052563,475126,-0.03994456,White
68,3,653439,0.2095905,0.77913332,0.88588212,0.11411788,0.0116636,0.07975077,0.00045399,0.00798929,0.01407778,471381,-0.2904095,White
69,1,734718,0.22865241,0.75372175,0.8505553,0.1494447,0.02266415,0.09264565,0.00055283,0.01062726,0.02221391,526382,-0.27134759,White
70,2,734375,0.50286047,0.47796557,0.8066855,0.1933145,0.06724651,0.07484458,0.00087818,0.03072892,0.01815268,546586,0.00286047,White
71,3,734207,0.49998722,0.48219961,0.7777371,0.2222629,0.08614098,0.0883413,0.0007001,0.03382196,0.0127264,529922,-1.278e-05,White
72,4,734580,0.38792044,0.59469594,0.77500589,0.22499411,0.07485045,0.09525119,0.00038812,0.03413563,0.01875218,530765,-0.11207956,White
73,1,769756,0.68581702,0.29692005,0.54227218,0.45772782,0.39864301,0.02788189,0.0003581,0.02281512,0.00824491,580843,0.18581702,White
74,2,768790,0.55197851,0.42888695,0.8207552,0.1792448,0.10241633,0.02736857,0.00017544,0.04336163,0.00603337,569997,0.05197851,White
75,3,770262,0.36006833,0.62518407,0.89901745,0.10098255,0.04638261,0.0248536,0.00038829,0.01950426,0.00893723,600074,-0.13993167,White
76,4,768662,0.27692771,0.71101964,0.89594051,0.10405949,0.04363413,0.03340786,0.0010967,0.00919229,0.01598099,589951,-0.22307229,White
77,5,769505,0.6163527,0.36592189,0.65809533,0.34190467,0.22634724,0.07555281,0.0017448,0.02574198,0.01236049,571984,0.1163527,White
78,6,769954,0.27207393,0.71597961,0.9147009,0.0852991,0.03683702,0.02720259,0.00090884,0.00809651,0.01112317,589760,-0.22792607,White
79,7,769217,0.28076735,0.70688848,0.89651951,0.10348049,0.02396818,0.04157969,0.00084643,0.01443992,0.02112538,593078,-0.21923265,White
80,8,768767,0.19709957,0.79399435,0.89854957,0.10145043,0.04669671,0.02363671,0.00070732,0.00860658,0.02050551,589549,-0.30290043,White
