,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
23,5,582965,0.25689092,0.7264079,0.75609487,0.24390513,0.18067711,0.03749451,0.00036782,0.01600701,0.01017478,434997,-0.46951698,White
24,6,582472,0.57425892,0.41006319,0.40615619,0.59384381,0.54144823,0.02919372,0.00072593,0.01357332,0.00945814,428414,0.16419572999999998,Black
25,7,582417,0.29772716,0.69094533,0.62826164,0.37173836,0.32885018,0.02337319,0.00053567,0.00612095,0.01456697,433103,-0.39321817000000003,White
26,8,581526,0.22068285,0.76627584,0.75485013,0.24514987,0.184461,0.03474443,0.0007536,0.0129758,0.011688,419319,-0.54559299,White
27,1,559666,0.80915482,0.17261803,0.40260354,0.59739646,0.54448817,0.0238494,0.00029755,0.02004847,0.00998944,416740,0.6365367900000001,Black
28,2,559515,0.59107955,0.390105,0.81426884,0.18573116,0.11252775,0.02868392,0.00022849,0.03860039,0.00538274,415773,0.20097455000000003,White
29,3,559460,0.43482164,0.54862009,0.87176233,0.12823767,0.05255006,0.03060172,0.00024677,0.03842782,0.00566864,425499,-0.11379845,White
30,4,559658,0.27888892,0.70902856,0.93826372,0.06173628,0.02249636,0.01899754,0.0003318,0.00762464,0.01115322,437004,-0.43013964000000005,White
31,5,558884,0.3574728,0.62647968,0.86326683,0.13673317,0.06744497,0.03580598,0.00087751,0.01879211,0.01313706,430766,-0.26900688,White
32,6,559268,0.67185964,0.30980748,0.60348606,0.39651394,0.27585081,0.08072851,0.00157693,0.02623185,0.01262508,416631,0.36205215999999996,White
33,7,560438,0.42908967,0.55597426,0.84348301,0.15651699,0.07177537,0.05024656,0.00178001,0.0186057,0.01154271,420785,-0.12688459000000007,White
34,8,559601,0.2363027,0.75267812,0.92338738,0.07661262,0.03460144,0.02227837,0.00097564,0.00676166,0.01160478,427410,-0.51637542,White
