id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Lean,Majority
NY-24,381375,0.84468381,0.14130685,0.69670973,0.30329027,0.05623433,0.09231021,0.00184826,0.14546813,0.00776814,330581,0.70337696,0.80689952,0.17294196,0.63395756,0.65209736,White
NY-25,381029,0.88207042,0.10522269,0.36756401,0.63243599,0.33837652,0.24070541,0.0023944,0.0873081,0.02030628,314484,0.77684773,0.82784795,0.1528043,0.67504365,0.70397834,Minority
NY-26,381480,0.74498859,0.24410437,0.19204474,0.80795526,0.09496231,0.54277786,0.0025501,0.18232393,0.03825151,302341,0.50088422,0.59741801,0.38189723,0.21552078,0.30564193,Hispanic
NY-27,380821,0.87343583,0.11465884,0.23732001,0.76267999,0.24847671,0.51555942,0.00307641,0.07384956,0.02690918,318553,0.75877699,0.78604433,0.19738429,0.58866004,0.64036569,Hispanic
NY-28,381636,0.86804114,0.12466133,0.02183846,0.97816154,0.42965002,0.64189836,0.00391041,0.01810612,0.03329903,280789,0.74337981,0.73923834,0.25267761,0.48656073,0.56716709,Hispanic
NY-29,381388,0.8357067,0.15611627,0.06156594,0.93843406,0.31828875,0.66832645,0.00460407,0.04911237,0.03384771,287789,0.67959043,0.68039171,0.30832829,0.37206342,0.46957242,Hispanic
NY-30,380896,0.7673266,0.22369652,0.16676393,0.83323607,0.28194785,0.49724509,0.00349114,0.10992516,0.02849911,294746,0.54363008,0.64764323,0.33633597,0.31130726,0.3837482,Hispanic
NY-31,381010,0.85960162,0.13164586,0.17340242,0.82659758,0.56887623,0.25020197,0.00263559,0.04229852,0.01701212,302020,0.72795576,0.80499429,0.185795,0.61919929,0.65045145,Black
NY-32,380991,0.65392761,0.33531085,0.46278,0.53722,0.16782161,0.31431278,0.00179671,0.07126277,0.01934763,295540,0.31861676,0.59074119,0.40254614,0.18819505,0.22666895,Minority
NY-33,381337,0.67805021,0.31019125,0.6209273,0.3790727,0.07857588,0.20333462,0.0010206,0.09109925,0.01320713,296885,0.36785896,0.63911279,0.35563534,0.28347745,0.30660462,White
NY-34,381365,0.54923212,0.43659114,0.62628573,0.37371427,0.10863296,0.22003249,0.00150386,0.04299231,0.01818699,298565,0.11264098,0.51620924,0.47807175,0.03813749,0.05797199,White
NY-35,381668,0.48801014,0.50090126,0.60443985,0.39556015,0.12383634,0.18260789,0.00128708,0.07231471,0.01220997,260279,-0.01289112,0.41956714,0.57176831,-0.15220117,-0.11076449,White
NY-36,381494,0.42217329,0.55766438,0.80681102,0.19318898,0.05961672,0.08985073,0.00130294,0.02226042,0.02022316,307766,-0.13549109,0.40880353,0.58545165,-0.17664812,-0.16792911,White
NY-37,380559,0.58887238,0.39326157,0.65893026,0.34106974,0.14056065,0.15615312,0.00118787,0.03575694,0.02179617,306430,0.19561081,0.57217304,0.42068977,0.15148327,0.16119245,White
NY-38,381576,0.53682624,0.44278124,0.76495415,0.23504585,0.08677793,0.08778712,0.00123489,0.04328901,0.01833641,310148,0.094045,0.52320497,0.46583057,0.0573744,0.06459793,White
NY-39,381610,0.60794575,0.36906262,0.72169972,0.27830028,0.12636572,0.06732732,0.00150443,0.06982177,0.01639668,309087,0.23888313,0.58301766,0.40173715,0.18128051,0.19548138,White
NY-40,381022,0.5542403,0.42286731,0.8124251,0.1875749,0.06130022,0.04404148,0.00178596,0.04861035,0.02057316,302919,0.13137299,0.54116303,0.45103151,0.09013152,0.09887868,White
NY-41,380160,0.46209306,0.51767292,0.88423667,0.11576333,0.03463963,0.02669369,0.00118185,0.01260535,0.03458135,308837,-0.05557986,0.44031016,0.55377255,-0.11346239,-0.09916821,White
NY-42,381517,0.33692756,0.64338594,0.88473049,0.11526951,0.03835644,0.03529019,0.00152145,0.01243515,0.01941177,299715,-0.30645838,0.3209445,0.67522194,-0.35427744,-0.34333775,White
NY-43,380346,0.41393043,0.56177486,0.88991605,0.11008395,0.03212165,0.03642025,0.00124145,0.01202944,0.02168883,301261,-0.14784443,0.40760968,0.58570622,-0.17809654,-0.1730125,White
NY-44,380459,0.54329046,0.43408668,0.76728691,0.23271309,0.11335208,0.05190494,0.00123448,0.04804135,0.0195682,299721,0.10920378,0.53273947,0.46083503,0.07190444,0.07933755,White
NY-45,380587,0.54804713,0.42942042,0.80937097,0.19062903,0.08769285,0.04171546,0.00117434,0.03840686,0.02084124,303149,0.11862671,0.54025112,0.45397976,0.08627136,0.09205648,White
NY-46,380666,0.55471392,0.42161714,0.80585637,0.19414363,0.05592988,0.04632483,0.00141599,0.06718426,0.01927404,312856,0.13309678,0.55050012,0.43970553,0.11079459,0.11322865,White
NY-47,381220,0.37557722,0.60123175,0.89991388,0.10008612,0.03214203,0.02341095,0.0010268,0.01542181,0.01984697,301910,-0.22565453,0.37170698,0.62157493,-0.24986795,-0.24679681,White
NY-48,381786,0.34913842,0.62783919,0.86914998,0.13085002,0.03989258,0.04714816,0.00094224,0.00902844,0.0297085,304593,-0.27870077,0.34354902,0.65112206,-0.30757304,-0.30294895,White
NY-49,380905,0.58513889,0.38797301,0.82334872,0.17665128,0.06000561,0.04214952,0.0009434,0.05941803,0.01215324,306338,0.19716588,0.5915987,0.39629381,0.19530489,0.19092522,White
NY-50,381050,0.60125495,0.37574994,0.58371243,0.41628757,0.25557305,0.11778439,0.00155418,0.04019197,0.01692925,299836,0.22550501,0.58454109,0.40547358,0.17906751,0.18954668,White
NY-51,380839,0.42166393,0.55937666,0.91762562,0.08237438,0.02438581,0.02171526,0.00065627,0.01445735,0.01586734,307802,-0.13771273,0.40835412,0.58201648,-0.17366236,-0.16667915,White
NY-52,380676,0.57176022,0.40951725,0.78629165,0.21370835,0.10076761,0.03476516,0.00077859,0.06337914,0.01458321,309534,0.16224297,0.55627807,0.43011917,0.1261589,0.13318692,White
NY-53,380910,0.68587596,0.29701497,0.57103788,0.42896212,0.27622797,0.08966722,0.00134034,0.05668002,0.01709607,295448,0.38886099,0.64724497,0.33524237,0.3120026,0.33262206,White
OH-1,380003,0.62402443,0.36009766,0.59864148,0.40135852,0.31907047,0.03636108,0.00123928,0.030647,0.01610391,298561,0.26392677,0.61506737,0.37561939,0.23944798,0.24260758,White
OH-2,380170,0.25683594,0.72967512,0.92644409,0.07355591,0.02200535,0.01319303,0.00072955,0.00910414,0.023495,294701,-0.47283918,0.25099422,0.742061,-0.49106678,-0.48999091,White
OH-3,380440,0.75908164,0.22602077,0.35825671,0.64174329,0.51543859,0.07240979,0.00147833,0.04245389,0.02242854,280045,0.53306087,0.73150761,0.25789285,0.47361476,0.48843013,Black
OH-4,380356,0.26777893,0.71632843,0.89955258,0.10044742,0.05155822,0.01711072,0.00094141,0.00732208,0.0187101,296364,-0.4485495,0.26109052,0.73068882,-0.4695983,-0.46758203,White
OH-5,381040,0.28319204,0.70001184,0.89398306,0.10601694,0.02157432,0.05403921,0.00080018,0.00885961,0.0178718,294934,-0.4168198,0.27431126,0.71640564,-0.44209438,-0.43866952,White
OH-6,380475,0.28765203,0.69878377,0.92313417,0.07686583,0.02686897,0.01726984,0.00059209,0.0065196,0.01969774,302319,-0.41113174,0.2706072,0.72128426,-0.45067706,-0.44249529,White
OH-7,380805,0.48132764,0.50746176,0.86670995,0.13329005,0.03854291,0.03725416,0.00089469,0.0403323,0.01293915,309603,-0.02613412,0.47783699,0.51409373,-0.03625674,-0.03788253,White
OH-8,381129,0.349068,0.63663425,0.80445571,0.19554429,0.08201561,0.0443802,0.00168024,0.04564208,0.0206323,294005,-0.28756625,0.34447529,0.64646502,-0.30198973,-0.3021819,White
OH-9,380476,0.49082828,0.49166516,0.74910595,0.25089405,0.15846717,0.06115116,0.00079247,0.01055396,0.02069489,297803,-0.00083688,0.47193983,0.51871267,-0.04677284,-0.03646085,White
OH-10,381025,0.57139188,0.41214211,0.64314603,0.35685397,0.27142579,0.03693258,0.00157281,0.02808593,0.02152975,298192,0.15924977,0.56527405,0.4250929,0.14018115,0.14153736,White
OH-11,380161,0.78549849,0.20251437,0.3793138,0.6206862,0.46213213,0.11707806,0.00167789,0.03747514,0.01837325,299185,0.58298412,0.76376796,0.22825572,0.53551224,0.5463362,Black
OH-12,380423,0.35360182,0.63048149,0.87209031,0.12790969,0.05768557,0.01811238,0.00087231,0.02461004,0.02190726,291182,-0.27687967,0.35127913,0.63989094,-0.28861181,-0.2897011,White
OH-13,380340,0.54828539,0.43759971,0.73530457,0.26469543,0.17993537,0.02092349,0.00090004,0.03940258,0.02084046,301097,0.11068568,0.53230839,0.45875808,0.07355031,0.08092877,White
OH-14,381394,0.39976996,0.58633326,0.88425635,0.11574365,0.04424656,0.03367118,0.00082367,0.01378405,0.01713496,302306,-0.1865633,0.3936399,0.59780271,-0.20416281,-0.20329631,White
OH-15,380968,0.62013858,0.36304552,0.73584347,0.26415653,0.12995361,0.06699742,0.00156057,0.04778285,0.0203785,307579,0.25709306,0.60864607,0.38210225,0.22654382,0.2317269,White
OH-16,380688,0.58641992,0.39853584,0.67944316,0.32055684,0.21706961,0.03847283,0.00185317,0.04705951,0.01648738,293012,0.18788408,0.59245993,0.39720023,0.1952597,0.18780116,White
OH-17,381178,0.26169476,0.72554732,0.91432892,0.08567108,0.04154219,0.01148523,0.0007073,0.00619057,0.02188594,296903,-0.46385256,0.24600277,0.74624696,-0.50024419,-0.49311365,White
OH-18,380419,0.61754147,0.36666263,0.76907553,0.23092447,0.069701,0.04580031,0.00124345,0.09755625,0.01499611,294343,0.25087884,0.61517368,0.37377993,0.24139375,0.23955545,White
OH-19,381171,0.53083646,0.45411366,0.75931697,0.24068303,0.10798767,0.03140576,0.00104931,0.08305264,0.01537235,285903,0.0767228,0.52924349,0.46098265,0.06826084,0.06608149,White
OH-20,380968,0.21430911,0.77150871,0.90873951,0.09126049,0.04231562,0.01966744,0.00189309,0.00763774,0.01654557,290531,-0.5571996,0.20379415,0.78828537,-0.58449122,-0.58039401,White
OH-21,380723,0.39784122,0.58710429,0.85615089,0.14384911,0.08274745,0.02216992,0.00080788,0.01163412,0.02124854,299550,-0.18926307,0.38424844,0.60710208,-0.22285364,-0.21665678,White
OH-22,380031,0.3306703,0.65526848,0.92998194,0.07001806,0.01643584,0.01802763,0.00087359,0.01232688,0.01644275,289611,-0.32459818,0.32680063,0.66435593,-0.3375553,-0.33823626,White
OH-23,380440,0.34543807,0.63937509,0.84052793,0.15947207,0.05103344,0.03108893,0.00126665,0.05329382,0.01937766,285793,-0.29393702,0.3433371,0.64729038,-0.30395328,-0.30561453,White
OH-24,380349,0.5111152,0.47196682,0.79473656,0.20526344,0.10628754,0.05120814,0.0007649,0.02737603,0.01834421,299386,0.03914838,0.49950134,0.49076051,0.00874083,0.01387668,White
OH-25,381007,0.38918344,0.59306258,0.82571512,0.17428488,0.08698667,0.0282999,0.0014907,0.03359943,0.0219552,298517,-0.20387914,0.38222889,0.60728355,-0.22505466,-0.22299615,White
OH-26,380099,0.78270347,0.20851203,0.45656354,0.54343646,0.46737208,0.02440615,0.00086615,0.04443805,0.0114941,299023,0.57419144,0.77658664,0.21714689,0.55943975,0.55935698,Black
OH-27,380080,0.30972263,0.67604132,0.91820626,0.08179374,0.03659307,0.01125966,0.00074403,0.00932849,0.02019133,302407,-0.36631869,0.29334663,0.69891584,-0.40556921,-0.3974857,White
OH-28,380982,0.47904836,0.50773131,0.86645602,0.13354398,0.05786199,0.01795695,0.00079236,0.03535956,0.01542334,306678,-0.02868295,0.47420018,0.51678948,-0.0425893,-0.04295385,White
OH-29,380166,0.4864285,0.50102531,0.79599185,0.20400815,0.13774825,0.03690113,0.00085992,0.0094296,0.01769731,304679,-0.01459681,0.45290466,0.53942476,-0.0865201,-0.06754567,White
OH-30,380934,0.27662854,0.70743806,0.89745213,0.10254787,0.03688698,0.01679419,0.0011463,0.02297395,0.02007227,292244,-0.43080952,0.2787535,0.71226707,-0.43351357,-0.43761222,White
OH-31,381008,0.55138597,0.43537385,0.80404907,0.19595093,0.07807217,0.07916813,0.00107271,0.02245057,0.01777779,301106,0.11601212,0.54257787,0.44837395,0.09420392,0.09647332,White
OK-1,396368,0.53193699,0.43995473,0.52452544,0.47547456,0.17201753,0.16559781,0.00295281,0.03886106,0.11518916,303440,0.09198226,0.54187444,0.44429906,0.09757538,0.09071101,White
OK-2,395691,0.22186782,0.75749251,0.67115315,0.32884685,0.02387452,0.0424918,0.00173585,0.01663961,0.24774903,301870,-0.53562469,0.21800222,0.76297376,-0.54497154,-0.54685592,White
OK-3,395512,0.27046303,0.70673172,0.71465154,0.28534846,0.04794326,0.05542322,0.0014609,0.03294623,0.15179897,296392,-0.43626869,0.27928701,0.69638701,-0.4171,-0.42848956,White
OK-4,395900,0.23124135,0.75122077,0.64180526,0.35819474,0.05775312,0.04337804,0.00201606,0.00797885,0.25521499,304555,-0.51997942,0.21826933,0.76682343,-0.5485541,-0.54402921,White
OK-5,396399,0.19876721,0.78087573,0.70762166,0.29237834,0.05014864,0.11767594,0.0032415,0.01438932,0.11573834,301404,-0.58210852,0.19901146,0.78397381,-0.58496235,-0.58901107,White
OK-6,396511,0.22537544,0.75471209,0.69608288,0.30391712,0.07034215,0.07672456,0.00325241,0.01563674,0.14554472,302237,-0.52933665,0.21738989,0.76690177,-0.54951188,-0.5477868,White
OK-7,395641,0.37139766,0.60247586,0.7047001,0.2952999,0.0562587,0.07893164,0.00237107,0.04390419,0.11797546,304504,-0.2310782,0.36735923,0.6112122,-0.24385297,-0.24459471,White
OK-8,395741,0.26659419,0.70783348,0.74519576,0.25480424,0.04863345,0.07987695,0.00721055,0.03018559,0.09241062,297758,-0.44123929,0.27256427,0.70676002,-0.43419575,-0.4415436,White
OK-9,395579,0.38596196,0.58805866,0.6958966,0.3041034,0.10554429,0.07229504,0.00216958,0.05420644,0.07603409,303285,-0.2020967,0.40677554,0.56556005,-0.15878451,-0.17822191,White
OK-10,396011,0.62206377,0.34936528,0.41869177,0.58130823,0.22932536,0.25234291,0.00351224,0.03544418,0.08588905,295253,0.27269849,0.61182678,0.37444503,0.23738175,0.244154,Minority
OR-1,384884,0.56450353,0.39942748,0.6839775,0.3160225,0.02299677,0.13957906,0.0085707,0.11321487,0.03551341,299042,0.16507605,0.55532554,0.40469914,0.15062640,0.15044295,White
OR-2,385761,0.28534938,0.68609906,0.78470536,0.21529464,0.01108825,0.1227018,0.00484284,0.01628504,0.05579851,302302,-0.40074968,0.27685381,0.69261507,-0.41576126,-0.41575740,White
OR-3,385501,0.8833991,0.0899931,0.73951951,0.26048049,0.06212014,0.08174168,0.007704,0.0798195,0.03035527,327752,0.79340600,0.87387667,0.08258371,0.79129296,0.78699731,White
OR-4,385646,0.62671216,0.33775114,0.79617691,0.20382309,0.01843155,0.08425491,0.00631222,0.04936831,0.04323805,318747,0.28896102,0.62270779,0.33781493,0.28489286,0.28124891,White
OR-5,384430,0.35925656,0.610286,0.77836795,0.22163205,0.00964332,0.13684528,0.00551287,0.01849478,0.05219609,298030,-0.25102944,0.33988135,0.62625699,-0.28637564,-0.27959357,White
OR-6,385854,0.50812353,0.45529079,0.70685594,0.29314406,0.01863367,0.1846718,0.01235504,0.03572716,0.04649149,296721,0.05283274,0.49659783,0.46550154,0.03109629,0.03334177,White
OR-7,385416,0.6664063,0.29984008,0.6904769,0.3095231,0.02995759,0.13550712,0.01099163,0.11003903,0.02858488,301593,0.36656622,0.65877063,0.30050593,0.35826470,0.35603187,White
OR-8,384319,0.43402913,0.5370362,0.81697863,0.18302137,0.01178554,0.08967552,0.0059008,0.02275795,0.04778173,311144,-0.10300707,0.4215462,0.54629841,-0.12475221,-0.12250383,White
OR-9,385696,0.70962069,0.25908048,0.62821576,0.37178424,0.07456148,0.13606805,0.01249086,0.12080946,0.03877118,304943,0.45054021,0.70659862,0.25186335,0.45473527,0.44833692,White
OR-10,384901,0.54045716,0.42813937,0.83052946,0.16947054,0.01348961,0.07652736,0.00559696,0.03162558,0.03693153,309275,0.11231779,0.54054149,0.42340461,0.11713688,0.11053052,White
OR-11,384848,0.575839,0.39256664,0.78302773,0.21697227,0.01985035,0.09100872,0.00649279,0.06677781,0.03131154,301103,0.18327236,0.56900043,0.39302948,0.17597095,0.17340475,White
PA-1,382541,0.54041557,0.44968938,0.7978043,0.2021957,0.05952138,0.05715263,0.00080603,0.06995703,0.01162003,303958,0.09072619,0.51310583,0.47709433,0.0360115,0.04924973,White
PA-2,382156,0.58397547,0.40851303,0.52869389,0.47130611,0.18542519,0.14482242,0.00167511,0.1296447,0.01129852,294906,0.17546244,0.5368944,0.45029397,0.08660043,0.1112211,White
PA-3,382573,0.81305101,0.17957894,0.40608826,0.59391174,0.23618079,0.28596768,0.0028062,0.08484453,0.01700928,302188,0.63347207,0.78453275,0.203783,0.58074975,0.59332386,Minority
PA-4,382689,0.93225101,0.06192965,0.24233343,0.75766657,0.64062975,0.0618498,0.00172954,0.05741118,0.01389131,309330,0.87032136,0.91073424,0.07852782,0.83220642,0.8399114,Black
PA-5,382815,0.88264923,0.11182714,0.32854495,0.67145505,0.50781375,0.05362245,0.00150203,0.10944681,0.01344476,312910,0.77082209,0.85452776,0.13274809,0.72177967,0.73312714,Black
PA-6,382791,0.7175616,0.27358884,0.73595245,0.26404755,0.12614619,0.0429336,0.00087063,0.08450376,0.0092484,304377,0.44397276,0.70140497,0.28841889,0.41298608,0.41831497,White
PA-7,382724,0.68730663,0.30436309,0.4948462,0.5051538,0.38494403,0.04764405,0.00120022,0.0663532,0.01284442,293279,0.38294354,0.66837546,0.32021357,0.34816189,0.35475577,Minority
PA-8,382329,0.59023638,0.3998889,0.8307885,0.1692115,0.04576102,0.03408629,0.00073131,0.07648591,0.00785421,304932,0.19034748,0.57596435,0.41440326,0.16156109,0.16615655,White
PA-9,382439,0.5696082,0.41868277,0.77674174,0.22325826,0.06977271,0.07831799,0.00093689,0.0585506,0.01283164,291389,0.15092543,0.55794608,0.43162743,0.12631865,0.12952091,White
PA-10,381944,0.55682269,0.43167506,0.75046483,0.24953517,0.09973529,0.06563342,0.00112493,0.07154517,0.01311867,299573,0.12514763,0.54244102,0.44686933,0.09557169,0.10043034,White
PA-11,382545,0.51360258,0.47524832,0.84311453,0.15688547,0.03501189,0.04190817,0.0009922,0.06524943,0.00974845,305382,0.03835426,0.49720433,0.49270795,0.00449638,0.01078234,White
PA-12,381830,0.47568208,0.51031803,0.69734031,0.30265969,0.07177699,0.21423387,0.00186,0.02033507,0.0179721,296237,-0.03463595,0.45687103,0.53344734,-0.07657631,-0.06759619,White
PA-13,382232,0.53314294,0.45507774,0.65627138,0.34372862,0.08701192,0.22264362,0.00138827,0.0404578,0.01456011,298212,0.0780652,0.50854166,0.47941414,0.02912752,0.04044008,White
PA-14,382417,0.53562891,0.45253438,0.68940749,0.31059251,0.11948477,0.14624507,0.00134781,0.03895909,0.01566783,306424,0.08309453,0.51502056,0.47497876,0.0400418,0.04939271,White
PA-15,382512,0.50532759,0.48497296,0.81970093,0.18029907,0.05856185,0.08232824,0.00111941,0.02840578,0.01342319,309092,0.02035463,0.47672049,0.51516842,-0.03844793,-0.02384708,White
PA-16,382271,0.37787015,0.61111196,0.8550279,0.1449721,0.03158768,0.09056567,0.0010347,0.01274505,0.01221468,307335,-0.23324181,0.36204604,0.62781603,-0.26576999,-0.25992726,White
PA-17,383007,0.30573278,0.68023313,0.87811973,0.12188027,0.02949412,0.0690656,0.00105089,0.01195182,0.01141485,303552,-0.37450035,0.30396443,0.68682317,-0.38285874,-0.38507261,White
PA-18,382809,0.54506724,0.44067395,0.68119555,0.31880445,0.15676828,0.08178293,0.00145355,0.07221731,0.01424414,302019,0.10439329,0.53709634,0.45044211,0.08665423,0.08756725,White
PA-19,382358,0.33811651,0.64689953,0.89566099,0.10433901,0.02475159,0.04964071,0.00085267,0.01848032,0.01055527,290850,-0.30878302,0.34556092,0.64487875,-0.29931783,-0.30747289,White
PA-20,382525,0.50754197,0.47727416,0.70814282,0.29185718,0.1054349,0.14875241,0.00113554,0.03626381,0.01478874,299417,0.03026781,0.50206104,0.48734298,0.01471806,0.01490131,White
PA-21,382002,0.31092197,0.67444249,0.89907277,0.10092723,0.02774396,0.03999867,0.00101514,0.01301441,0.01648117,301435,-0.36352052,0.3148688,0.67608124,-0.36121244,-0.3669818,White
PA-22,381721,0.28224945,0.70369021,0.91977644,0.08022356,0.02798062,0.01785439,0.00083211,0.0091729,0.01748093,305247,-0.42144076,0.27550349,0.7158269,-0.44032341,-0.43902919,White
PA-23,382748,0.41004804,0.57504417,0.86597922,0.13402078,0.03801974,0.03421302,0.00157083,0.04589922,0.01210424,315757,-0.16499613,0.40747848,0.58261955,-0.17514107,-0.17675942,White
PA-24,382060,0.29801555,0.68793474,0.89470777,0.10529223,0.03217179,0.03677445,0.00088706,0.01924416,0.01479213,298740,-0.38991919,0.30486771,0.68555173,-0.38068402,-0.38876241,White
PA-25,382416,0.23233198,0.7577758,0.93563066,0.06436934,0.02595517,0.01173298,0.00069361,0.00640776,0.01287063,308532,-0.52544382,0.22896287,0.76370751,-0.53474464,-0.53664437,White
PA-26,381720,0.24686649,0.73964464,0.93606839,0.06393161,0.01977033,0.01486496,0.00061155,0.00577902,0.01453168,309049,-0.49277815,0.24397166,0.74827602,-0.50430436,-0.50546229,White
PA-27,381653,0.34630028,0.64132732,0.91416158,0.08583842,0.03600213,0.01419977,0.00076385,0.01263943,0.01351426,306343,-0.29502704,0.33909978,0.6528365,-0.31373672,-0.31250016,White
PA-28,381762,0.44248261,0.54354989,0.86806325,0.13193675,0.06074607,0.02789749,0.00066808,0.02005245,0.01532625,302357,-0.10106728,0.43486742,0.5562904,-0.12142298,-0.11963775,White
PA-29,383278,0.33978695,0.64884522,0.91950162,0.08049838,0.03521283,0.01351477,0.00057742,0.01211935,0.01176648,311733,-0.30905827,0.33842228,0.65151053,-0.31308825,-0.31674492,White
PA-30,382897,0.34086473,0.64886155,0.91583564,0.08416436,0.04104154,0.01225468,0.00092572,0.00674822,0.01450515,313268,-0.30799682,0.32692903,0.66424806,-0.33731903,-0.33254496,White
PA-31,383294,0.42508789,0.56294752,0.87730462,0.12269538,0.05826022,0.02008233,0.00089746,0.02268042,0.01380335,307534,-0.13785963,0.41794665,0.57415414,-0.15620749,-0.15509154,White
PA-32,382246,0.54911582,0.43961798,0.81615994,0.18384006,0.1116195,0.01994645,0.00085791,0.03693245,0.01220574,307724,0.10949784,0.55099325,0.44013679,0.11085646,0.10540359,White
PA-33,382414,0.55215206,0.4356744,0.81927499,0.18072501,0.10793367,0.01854417,0.00076276,0.0380695,0.01133708,306781,0.11647766,0.55780431,0.43227815,0.12552616,0.11750999,White
PA-34,382982,0.73338562,0.25530576,0.68188615,0.31811385,0.19697794,0.03147804,0.00101333,0.07616641,0.01203636,323686,0.47807986,0.72783799,0.26148546,0.46635253,0.46526164,White
RI-1,366185,0.73580073,0.24544253,0.46078363,0.53921637,0.16651157,0.31574488,0.00290286,0.05450846,0.02687227,287992,0.4903582,0.67798199,0.29157366,0.38640833,0.41605829,Minority
RI-2,365284,0.60261647,0.37598938,0.8751735,0.1248265,0.03043743,0.04287348,0.00154666,0.03059275,0.0155492,302588,0.22662709,0.57654294,0.39554944,0.1809935,0.1912047,White
RI-3,365910,0.49246136,0.48826096,0.82459413,0.17540587,0.04444908,0.07435003,0.00118176,0.04037183,0.01415085,297014,0.0042004,0.45571988,0.52060643,-0.06488655,-0.04685757,White
SC-1,393810,0.42318561,0.55905808,0.7198991,0.2801009,0.18114755,0.04843235,0.00190847,0.02590444,0.02166043,299717,-0.13587247,0.40238367,0.58205398,-0.17967031,-0.17007103,White
SC-2,394146,0.32945679,0.6544136,0.73031137,0.26968863,0.16746227,0.05865983,0.00145585,0.02019042,0.02447213,302916,-0.32495681,0.31560623,0.67072028,-0.35511405,-0.35006164,White
SC-3,393862,0.32500523,0.66088398,0.7168979,0.2831021,0.20088225,0.04478491,0.00109161,0.01832372,0.01859262,312382,-0.33587875,0.29325457,0.69384037,-0.4005858,-0.38401678,White
SC-4,393029,0.49887357,0.48173911,0.57144601,0.42855399,0.26878461,0.11118551,0.00162276,0.03275866,0.02015588,303187,0.01713446,0.46528916,0.51684975,-0.05156059,-0.03366224,White
SC-5,394122,0.39406506,0.59098846,0.70091078,0.29908922,0.19077152,0.05575347,0.00105975,0.0297163,0.02280127,300071,-0.1969234,0.38201056,0.60411553,-0.22210497,-0.21871111,White
SC-6,394159,0.56051372,0.42903641,0.46018377,0.53981623,0.48460093,0.02867223,0.001308,0.01512157,0.0152449,308103,0.13147731,0.52062937,0.46631309,0.05431628,0.07503662,Black
SC-7,393768,0.33432656,0.6559107,0.79061323,0.20938677,0.11855874,0.05158831,0.00142177,0.016093,0.019531,326353,-0.32158414,0.30770906,0.68274003,-0.37503097,-0.36221536,White
SC-8,392828,0.57886257,0.40125373,0.59860291,0.40139709,0.27133727,0.08013313,0.0023732,0.03149684,0.01887702,313079,0.17760884,0.54623513,0.43495022,0.11128491,0.12839289,White
SC-9,393632,0.50963844,0.47951423,0.57157273,0.42842727,0.3312337,0.06984965,0.00125344,0.01331814,0.01614869,315134,0.03012421,0.46924976,0.51902048,-0.04977072,-0.02813908,White
SC-10,393892,0.54822014,0.44069994,0.48140077,0.51859923,0.43686129,0.04772484,0.00157471,0.01839994,0.02159183,306088,0.1075202,0.51217545,0.47232904,0.03984641,0.05740434,Minority
SC-11,392777,0.59540219,0.388697,0.53933363,0.46066637,0.3772553,0.04152185,0.00187835,0.02975339,0.01658574,313040,0.20670519,0.57086355,0.41211931,0.15874424,0.16973122,White
SC-12,394691,0.32395217,0.66221676,0.72822593,0.27177407,0.17978688,0.0534713,0.00094334,0.01906402,0.01916263,304238,-0.33826459,0.29987545,0.68785482,-0.38797937,-0.37640778,White
SC-13,393709,0.25259669,0.73105613,0.82020751,0.17979249,0.07835835,0.05727837,0.00103175,0.01826201,0.02373675,310152,-0.47845944,0.24282092,0.74365341,-0.50083249,-0.49837481,White
SD-1,443458,0.38682682,0.58737486,0.86570901,0.13429099,0.0326854,0.03808716,0.00132654,0.02129331,0.03897749,334706,-0.20054804,0.37111434,0.60586249,-0.23474815,-0.22834811,White
SD-2,443209,0.32580769,0.6474913,0.79606575,0.20393425,0.01200422,0.03319992,0.00176058,0.01577945,0.14219741,334549,-0.32168361,0.31275508,0.66364404,-0.35088896,-0.34615384,White
TN-1,383396,0.2472562,0.73637236,0.90054139,0.09945861,0.03274351,0.02638127,0.00080372,0.01194005,0.02397333,311054,-0.48911616,0.23559208,0.75349189,-0.51789981,-0.51330526,White
TN-2,384759,0.47503302,0.50328528,0.7762363,0.2237637,0.10641124,0.05413215,0.00148572,0.03648057,0.02492932,304902,-0.02825226,0.454903,0.52748778,-0.07258478,-0.06280727,White
TN-3,383691,0.42745794,0.55296726,0.72057825,0.27942175,0.16978718,0.05817742,0.0011772,0.026548,0.02505754,303262,-0.12550932,0.41258013,0.57155496,-0.15897483,-0.15281966,White
TN-4,383414,0.35534111,0.62700616,0.80782871,0.19217129,0.07008587,0.05083049,0.00119408,0.04938973,0.01817213,279714,-0.27166505,0.33064337,0.65364232,-0.32299895,-0.31088765,White
TN-5,383440,0.59600804,0.37638401,0.65308923,0.34691077,0.14316845,0.12497659,0.00138174,0.06338256,0.01945738,309754,0.21962403,0.57229655,0.40696559,0.16533096,0.17842865,White
TN-6,384544,0.21592126,0.76700589,0.87257199,0.12742801,0.04228488,0.04602502,0.00100337,0.00850365,0.02710099,299989,-0.55108463,0.193445,0.79684794,-0.60340294,-0.5909635,White
