id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,DemPct_2,RepPct_2,Margin_2,Lean,Majority
CO-6,481730,0.57044639,0.40121002,0.7488854,0.2511146,0.03213951,0.12932041,0.00256832,0.06362446,0.02794135,380404,0.16923637,0.57353902,0.39939108,0.17414794,0.16540689,White
CO-7,480652,0.58796483,0.38379383,0.71908212,0.28091788,0.02322796,0.17343372,0.00281519,0.05568409,0.03374817,380791,0.204171,0.58926996,0.38220736,0.2070626,0.1996682,White
CO-8,481923,0.40438802,0.56875554,0.70758532,0.29241468,0.01779406,0.22268263,0.00249122,0.02302924,0.03304135,360064,-0.16436752,0.40669844,0.56495378,-0.15825534,-0.16779679,White
CO-9,481680,0.52779082,0.44577846,0.77841195,0.22158805,0.0123587,0.14769176,0.00280727,0.03048962,0.02760739,386853,0.08201236,0.53532741,0.44093597,0.09439144,0.08067205,White
CO-10,481360,0.48443922,0.48996255,0.82059468,0.17940532,0.01850488,0.07692646,0.00268163,0.05844356,0.02105188,363958,-0.00552333,0.48253719,0.49259324,-0.01005605,-0.0125009,White
CO-11,480529,0.61076443,0.3594885,0.41544124,0.58455876,0.18854751,0.3010932,0.00743398,0.07981146,0.03483697,356202,0.25127593,0.66216616,0.31227958,0.34988658,0.27867948,Minority
CO-12,480167,0.60031782,0.37115412,0.4327286,0.5672714,0.0406507,0.46001819,0.00285356,0.04570144,0.04870797,359551,0.2291637,0.6537215,0.31811024,0.33561126,0.25917955,Hispanic
CT-1,450923,0.70455948,0.27847764,0.4294566,0.5705434,0.26039126,0.25534138,0.00197433,0.06103791,0.0163945,355058,0.42608184,0.73804571,0.24872748,0.48931823,0.44169397,Minority
CT-2,450077,0.49696769,0.48554305,0.81420732,0.18579268,0.04446304,0.06856994,0.00124019,0.04879822,0.0203973,364460,0.01142464,0.5179243,0.46082838,0.05709592,0.02118173,White
CT-3,451025,0.64939243,0.33411194,0.45055752,0.54944248,0.24594253,0.25345432,0.00213291,0.05424929,0.01954082,353977,0.31528049,0.68313621,0.30492503,0.37821118,0.33079072,Minority
CT-4,450534,0.55733379,0.4212425,0.71314257,0.28685743,0.06403338,0.13195362,0.00107017,0.06530617,0.01049054,350411,0.13609129,0.59647197,0.38925325,0.20721872,0.15433377,White
CT-5,450393,0.45509256,0.52989688,0.83106484,0.16893516,0.04061563,0.07618353,0.00094078,0.03124914,0.01267021,363530,-0.07480432,0.47256531,0.51243653,-0.03987122,-0.06862662,White
CT-6,451173,0.55241493,0.43161282,0.79811998,0.20188002,0.0544599,0.08672503,0.0020784,0.04477874,0.01712176,369997,0.12080211,0.56881284,0.41455396,0.15425888,0.1264877,White
CT-7,450111,0.53847319,0.44403652,0.81213518,0.18786482,0.04950002,0.06770861,0.00093271,0.05669876,0.01263724,361313,0.09443667,0.55463151,0.4283536,0.12627791,0.09958375,White
