,id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
55,35,760535,0.57243538,0.39793101,0.13240564,0.86759436,0.0910946,0.68876801,0.00501831,0.08560331,0.04242183,558156,0.17450437,Hispanic
56,36,760429,0.68499284,0.28147874,0.55632016,0.44367984,0.05136787,0.1601483,0.00625268,0.21601118,0.01925025,629810,0.4035141,White
57,37,760155,0.73891691,0.23049081,0.59531925,0.40468075,0.07331911,0.16901109,0.00365442,0.1488913,0.01878373,658655,0.5084261,White
58,38,759661,0.69452581,0.26598124,0.08881136,0.91118864,0.04670264,0.7797024,0.00272201,0.08490941,0.0437052,588168,0.42854457,Hispanic
59,39,760170,0.59741097,0.37941906,0.2969836,0.7030164,0.08839796,0.54298235,0.0049749,0.06246242,0.03668594,572072,0.21799191,Hispanic
60,40,760599,0.45665259,0.51189731,0.49616699,0.50383301,0.03083825,0.25350793,0.00511677,0.20603065,0.02323028,602920,-0.05524472,Minority
61,41,760648,0.4592435,0.50804126,0.39489407,0.60510593,0.06104571,0.42539167,0.00676737,0.10524702,0.03424448,574078,-0.04879776,Hispanic
62,42,759672,0.64327175,0.32362198,0.25654306,0.74345694,0.11425539,0.41500057,0.01201051,0.20480088,0.0339269,601057,0.31964977,Hispanic
63,43,759612,0.78866837,0.18164495,0.07513674,0.92486326,0.38351419,0.45928048,0.00681169,0.08335477,0.03553586,590896,0.60702342,Hispanic
64,44,759848,0.62879411,0.33933671,0.11402264,0.88597736,0.09943346,0.67319785,0.00982014,0.1095322,0.04068047,577894,0.2894574,Hispanic
65,45,759456,0.51539229,0.45344662,0.26078513,0.73921487,0.03258492,0.3962457,0.00723233,0.30206933,0.02921633,595797,0.06194567,Hispanic
66,46,759827,0.59005925,0.37564352,0.22738689,0.77261311,0.02651738,0.52037707,0.00555176,0.21979429,0.03762599,590443,0.21441573,Hispanic
67,47,759653,0.45359313,0.51832337,0.47241594,0.52758406,0.01744124,0.21066757,0.00758237,0.28267007,0.02191959,616298,-0.0647302399999999,Minority
68,48,760590,0.41897226,0.55712117,0.48480996,0.51519004,0.07151813,0.33285711,0.00845319,0.0916631,0.03759694,571855,-0.13814891,Minority
69,49,759736,0.54781738,0.41907054,0.51638112,0.48361888,0.03610872,0.23410417,0.00929674,0.19603261,0.02509117,599135,0.12874684,White
70,50,760704,0.5960752,0.37186959,0.51106195,0.48893805,0.03079017,0.19001762,0.00701523,0.2544637,0.01851016,593566,0.22420561,White
71,51,760631,0.68096507,0.28514232,0.51234836,0.48765164,0.07779982,0.2653906,0.00844351,0.12753151,0.02711503,632675,0.39582275,White
72,52,760730,0.58012706,0.39416405,0.219558,0.780442,0.09121645,0.51503184,0.01205663,0.17373494,0.03218296,584160,0.18596301,Hispanic
73,1,989948,0.56567569,0.41948412,0.62437671,0.37562329,0.22762886,0.08666531,0.001349,0.04834195,0.01994402,783543,0.14619157,White
74,1,769572,0.30809179,0.67711506,0.71997717,0.28002283,0.13724982,0.06679952,0.0037943,0.04229988,0.03178636,606172,-0.36902327,White
75,2,769905,0.40137641,0.58464102,0.6566918,0.3433082,0.22888774,0.06429594,0.00184164,0.02788605,0.02343771,619557,-0.18326461,White
76,3,769472,0.39841706,0.58826581,0.67700502,0.32299498,0.1504742,0.11403674,0.00160254,0.0395721,0.01991573,624632,-0.18984875,White
77,4,769907,0.40870311,0.57800777,0.57315615,0.42684385,0.30397758,0.07384991,0.0025862,0.03236118,0.02105205,593149,-0.16930466,White
78,5,770166,0.39575129,0.58781237,0.65220967,0.34779033,0.14941885,0.10926961,0.00282295,0.07182632,0.01853131,606811,-0.19206108,White
